advertiserNumber,advertiserCategoryIndex,budget,CPAConstraint,timeStepIndex,pValue,leastWinningCost,conversionAction
101,4,10000,95.12,16,0.038943,2.4054,0
101,4,10000,95.12,31,0.020835,2.6635,0
101,4,10000,95.12,18,0.0104,1.2863,0
101,4,10000,95.12,20,0.004566,0.5996,0
101,4,10000,95.12,41,0.001684,0.1222,0
101,4,10000,95.12,21,0.045364,6.2006,0
101,4,10000,95.12,32,0.00087,0.0759,0
101,4,10000,95.12,31,0.001723,0.1938,0
101,4,10000,95.12,47,0.006654,0.7989,0
101,4,10000,95.12,1,0.021066,1.932,0
101,4,10000,95.12,41,0.012397,1.1842,0
101,4,10000,95.12,7,0.021445,1.4876,0
101,4,10000,95.12,0,0.000805,0.0549,0
101,4,10000,95.12,14,0.04495,4.6013,1
101,4,10000,95.12,19,0.049471,3.818,0
101,4,10000,95.12,39,0.149929,15.9073,0
101,4,10000,95.12,41,0.019722,1.415,0
101,4,10000,95.12,19,0.018774,1.0291,0
101,4,10000,95.12,4,0.002042,0.2183,0
101,4,10000,95.12,15,0.008312,1.1425,0
101,4,10000,95.12,41,0.004719,0.4079,0
101,4,10000,95.12,30,0.010403,0.8511,0
101,4,10000,95.12,5,0.005533,0.3622,0
101,4,10000,95.12,32,0.036552,2.0843,0
101,4,10000,95.12,35,0.019237,1.6379,0
101,4,10000,95.12,31,0.04077,4.779,0
101,4,10000,95.12,47,0.003388,0.1907,0
101,4,10000,95.12,18,0.007197,0.8282,0
101,4,10000,95.12,37,0.005968,0.3239,0
101,4,10000,95.12,3,0.00753,0.7136,0
101,4,10000,95.12,44,0.037166,3.707,0
101,4,10000,95.12,26,0.004885,0.6524,0
101,4,10000,95.12,23,0.018188,1.5424,0
101,4,10000,95.12,41,0.01864,1.4028,0
101,4,10000,95.12,24,0.040881,5.0072,0
101,4,10000,95.12,41,0.001661,0.1038,0
101,4,10000,95.12,42,0.015802,1.3756,0
101,4,10000,95.12,43,0.014375,1.8057,0
101,4,10000,95.12,21,0.020075,2.6968,0
101,4,10000,95.12,4,0.041258,5.2619,0
101,4,10000,95.12,28,0.005035,0.5432,0
101,4,10000,95.12,22,0.026436,3.3144,0
101,4,10000,95.12,43,0.025559,2.6188,0
101,4,10000,95.12,22,0.043854,3.1257,0
101,4,10000,95.12,24,0.00708,0.4633,0
101,4,10000,95.12,11,0.027936,3.1371,0
101,4,10000,95.12,32,0.064818,8.8126,0
101,4,10000,95.12,3,0.002293,0.1985,0
101,4,10000,95.12,41,0.019801,1.0754,0
101,4,10000,95.12,12,0.024523,2.183,0
101,4,10000,95.12,41,0.001114,0.1495,0
101,4,10000,95.12,3,0.013935,0.9501,0
101,4,10000,95.12,14,0.042136,4.2549,0
101,4,10000,95.12,6,0.018845,2.5368,0
101,4,10000,95.12,15,0.028228,1.3436,0
101,4,10000,95.12,47,0.057395,6.5008,0
101,4,10000,95.12,17,0.018513,1.6163,0
101,4,10000,95.12,21,0.0552,3.4537,0
101,4,10000,95.12,19,0.004671,0.502,0
101,4,10000,95.12,18,0.019495,2.6206,0
101,4,10000,95.12,22,0.036241,3.985,0
101,4,10000,95.12,11,0.000477,0.0576,0
101,4,10000,95.12,12,0.008599,0.7239,0
101,4,10000,95.12,26,0.011837,1.5628,0
101,4,10000,95.12,17,0.017626,1.9547,0
101,4,10000,95.12,39,0.026536,3.6124,0
101,4,10000,95.12,8,0.006193,0.6648,0
101,4,10000,95.12,37,0.000559,0.0682,0
101,4,10000,95.12,16,0.035156,4.0145,0
101,4,10000,95.12,46,0.005452,0.5644,0
101,4,10000,95.12,29,0.014463,1.5124,0
101,4,10000,95.12,40,0.005045,0.3307,0
101,4,10000,95.12,1,0.001777,0.1858,0
101,4,10000,95.12,7,0.013959,1.4752,0
101,4,10000,95.12,11,0.011761,1.5527,0
101,4,10000,95.12,6,0.031165,2.5079,0
101,4,10000,95.12,13,0.027455,2.9956,0
101,4,10000,95.12,35,0.008897,0.513,0
101,4,10000,95.12,24,0.050035,2.779,0
101,4,10000,95.12,45,0.010209,0.4973,0
101,4,10000,95.12,44,0.043942,3.1479,0
101,4,10000,95.12,39,0.030428,3.9346,0
101,4,10000,95.12,20,0.039434,3.4751,0
101,4,10000,95.12,17,0.005041,0.4676,0
101,4,10000,95.12,30,0.011588,1.2884,0
101,4,10000,95.12,27,0.010085,0.6223,0
101,4,10000,95.12,18,0.007374,0.4045,0
101,4,10000,95.12,8,0.029971,3.2154,0
101,4,10000,95.12,21,0.044362,4.1756,0
101,4,10000,95.12,16,0.023101,2.7896,0
101,4,10000,95.12,27,0.011768,1.6776,0
101,4,10000,95.12,36,0.002637,0.1908,0
101,4,10000,95.12,44,0.016846,2.3544,0
101,4,10000,95.12,9,0.03729,5.1006,0
101,4,10000,95.12,41,0.011993,1.0739,0
101,4,10000,95.12,33,0.025994,3.2097,0
101,4,10000,95.12,14,0.000504,0.0242,0
101,4,10000,95.12,43,0.01675,1.3086,0
101,4,10000,95.12,19,0.015107,1.9789,0
101,4,10000,95.12,21,0.013636,1.5446,0
101,4,10000,95.12,3,0.004046,0.4357,0
101,4,10000,95.12,35,0.003106,0.182,0
101,4,10000,95.12,0,0.016185,1.0711,0
101,4,10000,95.12,45,0.009356,0.721,0
101,4,10000,95.12,41,0.022247,1.4101,0
101,4,10000,95.12,26,0.005118,0.6264,0
101,4,10000,95.12,46,0.035009,4.3837,0
101,4,10000,95.12,21,0.002482,0.2664,0
101,4,10000,95.12,6,0.018263,1.2488,0
101,4,10000,95.12,22,0.044243,3.7771,0
101,4,10000,95.12,26,0.002913,0.3399,0
101,4,10000,95.12,45,0.023627,1.9283,0
101,4,10000,95.12,43,0.001341,0.0911,0
101,4,10000,95.12,2,0.003391,0.227,0
101,4,10000,95.12,0,0.095303,9.1427,0
101,4,10000,95.12,3,0.00219,0.1059,0
101,4,10000,95.12,14,0.003775,0.3907,0
101,4,10000,95.12,12,0.014973,1.4763,0
101,4,10000,95.12,4,0.014769,1.0724,0
101,4,10000,95.12,31,0.030775,3.6054,0
101,4,10000,95.12,31,0.030444,1.6148,0
101,4,10000,95.12,15,0.06099,7.0189,0
101,4,10000,95.12,44,0.014826,0.813,0
101,4,10000,95.12,21,0.004362,0.3011,0
101,4,10000,95.12,44,0.000573,0.0686,0
101,4,10000,95.12,15,0.001943,0.1369,0
101,4,10000,95.12,47,0.000514,0.0355,0
101,4,10000,95.12,41,0.002843,0.2766,0
101,4,10000,95.12,36,0.058066,4.9613,0
101,4,10000,95.12,37,0.005574,0.6495,0
101,4,10000,95.12,9,0.027734,1.6853,0
101,4,10000,95.12,1,0.024029,1.7454,0
101,4,10000,95.12,10,0.01346,1.5098,0
101,4,10000,95.12,23,0.003942,0.3428,0
101,4,10000,95.12,17,0.016347,1.7127,0
101,4,10000,95.12,16,0.007511,1.0385,0
101,4,10000,95.12,5,0.021294,3.0115,0
101,4,10000,95.12,9,0.020043,1.9118,0
101,4,10000,95.12,20,0.018996,1.3172,0
101,4,10000,95.12,22,0.047112,3.4122,0
101,4,10000,95.12,17,0.004868,0.6622,0
101,4,10000,95.12,19,0.014417,1.9246,0
101,4,10000,95.12,37,0.067668,4.3078,0
101,4,10000,95.12,27,0.019042,1.4206,0
101,4,10000,95.12,24,0.018399,2.5115,0
101,4,10000,95.12,43,0.046009,3.1699,0
101,4,10000,95.12,5,0.000663,0.0848,0
101,4,10000,95.12,4,0.029004,3.6335,0
101,4,10000,95.12,45,0.000378,0.0296,0
101,4,10000,95.12,3,0.010521,0.6444,0
101,4,10000,95.12,21,0.03375,4.5397,0
101,4,10000,95.12,18,0.004181,0.4812,0
101,4,10000,95.12,2,0.033216,2.0761,0
101,4,10000,95.12,23,0.013585,1.411,0
101,4,10000,95.12,13,0.020138,2.6425,0
101,4,10000,95.12,12,0.012923,1.3184,0
101,4,10000,95.12,42,0.036596,3.6059,0
101,4,10000,95.12,6,0.038057,3.5963,0
101,4,10000,95.12,21,0.028013,3.9423,0
101,4,10000,95.12,10,0.002885,0.3875,0
101,4,10000,95.12,12,0.000872,0.0776,0
101,4,10000,95.12,11,0.002723,0.3871,0
101,4,10000,95.12,14,0.003669,0.4148,0
101,4,10000,95.12,47,0.019185,0.949,0
101,4,10000,95.12,31,0.005928,0.5859,0
101,4,10000,95.12,47,0.016266,1.4472,0
101,4,10000,95.12,38,0.033788,2.0748,0
101,4,10000,95.12,28,0.006104,0.3712,0
101,4,10000,95.12,45,0.001873,0.2271,0
101,4,10000,95.12,47,0.053743,2.5709,0
101,4,10000,95.12,12,5e-05,0.0031,0
101,4,10000,95.12,7,0.016382,1.192,0
101,4,10000,95.12,20,0.019718,2.6769,0
101,4,10000,95.12,25,0.01987,1.0242,0
101,4,10000,95.12,5,0.005109,0.3745,0
101,4,10000,95.12,14,0.012125,1.183,0
101,4,10000,95.12,35,0.017492,1.8245,0
101,4,10000,95.12,2,0.020639,2.9125,0
101,4,10000,95.12,11,0.01765,1.0512,0
101,4,10000,95.12,5,0.01366,1.582,0
101,4,10000,95.12,35,0.004672,0.2975,0
101,4,10000,95.12,4,0.010807,0.7907,0
101,4,10000,95.12,26,0.006437,0.4621,1
101,4,10000,95.12,31,0.019005,2.1181,0
101,4,10000,95.12,42,0.014964,1.2688,0
101,4,10000,95.12,19,0.021762,1.1453,0
101,4,10000,95.12,20,0.024279,2.3511,0
101,4,10000,95.12,32,0.04051,5.6177,0
101,4,10000,95.12,37,0.00502,0.3051,0
101,4,10000,95.12,20,0.003754,0.256,0
101,4,10000,95.12,11,0.030685,1.5726,0
101,4,10000,95.12,36,0.000199,0.0158,0
101,4,10000,95.12,24,0.043772,5.2883,0
101,4,10000,95.12,40,0.030094,2.5828,0
101,4,10000,95.12,25,0.034927,2.437,0
101,4,10000,95.12,18,0.0225,1.3418,0
101,4,10000,95.12,10,0.054709,7.4444,0
101,4,10000,95.12,4,0.019433,2.4994,0
101,4,10000,95.12,34,0.027929,2.6605,0
101,4,10000,95.12,29,0.030001,3.0475,0
101,4,10000,95.12,36,0.000778,0.0436,0
101,4,10000,95.12,29,0.030623,1.7637,0
101,4,10000,95.12,11,0.016267,2.0706,0
101,4,10000,95.12,41,0.018752,2.5731,0
101,4,10000,95.12,37,0.018107,1.6285,0
101,4,10000,95.12,41,0.003903,0.5153,0
101,4,10000,95.12,27,0.010797,1.3358,0
101,4,10000,95.12,24,0.034775,2.7753,0
101,4,10000,95.12,12,0.01856,1.4108,0
101,4,10000,95.12,40,0.012633,0.7108,0
101,4,10000,95.12,32,0.016859,2.1923,0
101,4,10000,95.12,44,0.009183,0.9677,0
101,4,10000,95.12,27,0.010971,1.2323,0
101,4,10000,95.12,7,0.020573,1.1579,0
101,4,10000,95.12,8,0.035814,2.376,0
101,4,10000,95.12,34,0.014747,1.5704,0
101,4,10000,95.12,15,0.046728,4.097,0
101,4,10000,95.12,6,0.019424,1.2029,0
101,4,10000,95.12,16,0.002182,0.1469,0
101,4,10000,95.12,3,0.044254,2.8054,0
101,4,10000,95.12,32,0.003195,0.3542,0
101,4,10000,95.12,41,0.04854,4.2454,0
101,4,10000,95.12,37,0.002978,0.243,0
101,4,10000,95.12,1,0.038592,4.307,0
101,4,10000,95.12,35,0.007632,0.8215,0
101,4,10000,95.12,37,0.019206,1.505,0
101,4,10000,95.12,9,0.020569,2.7858,0
101,4,10000,95.12,5,0.007361,0.9409,0
101,4,10000,95.12,45,0.110658,10.293,0
101,4,10000,95.12,39,0.042045,4.2521,0
101,4,10000,95.12,24,0.027072,3.3711,0
101,4,10000,95.12,25,0.0275,2.0187,0
101,4,10000,95.12,38,0.021973,3.1101,0
101,4,10000,95.12,3,0.041032,2.4304,0
101,4,10000,95.12,41,0.027582,3.1631,0
101,4,10000,95.12,26,0.008872,0.6854,0
101,4,10000,95.12,35,0.022725,2.067,0
101,4,10000,95.12,2,0.017983,1.194,0
101,4,10000,95.12,14,0.001697,0.1964,0
101,4,10000,95.12,31,0.002662,0.3254,0
101,4,10000,95.12,26,0.019593,2.6832,0
101,4,10000,95.12,3,0.036647,3.43,0
101,4,10000,95.12,20,0.000934,0.1291,0
101,4,10000,95.12,43,0.02864,1.7064,0
101,4,10000,95.12,28,0.004325,0.4544,0
101,4,10000,95.12,39,0.021905,2.564,0
101,4,10000,95.12,42,0.003756,0.3113,0
101,4,10000,95.12,1,0.018485,1.5198,0
101,4,10000,95.12,23,0.011025,1.1319,0
101,4,10000,95.12,46,0.028184,3.1724,0
101,4,10000,95.12,1,0.015851,1.4316,0
101,4,10000,95.12,2,0.017057,1.093,0
101,4,10000,95.12,20,0.020261,1.3892,0
101,4,10000,95.12,47,0.00587,0.4926,0
101,4,10000,95.12,23,0.051168,6.3996,0
101,4,10000,95.12,5,0.022815,2.24,0
101,4,10000,95.12,6,0.037465,2.6633,0
101,4,10000,95.12,27,0.021293,2.2387,0
101,4,10000,95.12,21,0.006767,0.5271,0
101,4,10000,95.12,37,0.026704,1.3198,0
101,4,10000,95.12,21,0.005717,0.6529,0
101,4,10000,95.12,11,0.001122,0.0737,0
101,4,10000,95.12,14,0.047724,2.9393,0
101,4,10000,95.12,45,0.000659,0.0377,0
101,4,10000,95.12,22,0.000674,0.082,0
101,4,10000,95.12,3,0.040612,3.4958,0
101,4,10000,95.12,33,0.047067,2.4296,0
101,4,10000,95.12,43,0.016834,2.3688,0
101,4,10000,95.12,36,0.001888,0.2419,0
101,4,10000,95.12,37,0.037425,5.0182,0
101,4,10000,95.12,26,0.012468,1.7271,0
101,4,10000,95.12,7,0.002694,0.2956,0
101,4,10000,95.12,24,0.005801,0.7471,0
101,4,10000,95.12,35,0.027277,2.9177,0
101,4,10000,95.12,3,0.019856,2.7068,0
101,4,10000,95.12,21,0.006131,0.4599,0
101,4,10000,95.12,25,0.036442,3.716,0
101,4,10000,95.12,19,0.021107,1.8767,0
101,4,10000,95.12,19,0.002908,0.364,0
101,4,10000,95.12,8,0.029497,3.7339,0
101,4,10000,95.12,4,0.016654,0.8343,0
101,4,10000,95.12,35,0.005209,0.4461,0
101,4,10000,95.12,46,0.002305,0.2699,0
101,4,10000,95.12,17,0.02315,2.2136,0
101,4,10000,95.12,42,0.012953,1.8473,0
101,4,10000,95.12,33,0.006286,0.8703,0
101,4,10000,95.12,14,0.006782,0.8575,0
101,4,10000,95.12,17,0.046277,4.5487,0
101,4,10000,95.12,18,0.012599,0.6793,0
101,4,10000,95.12,44,0.000439,0.0215,0
101,4,10000,95.12,35,0.007431,0.5061,0
101,4,10000,95.12,16,0.028825,3.9445,0
101,4,10000,95.12,35,0.011156,0.9907,0
101,4,10000,95.12,25,0.004935,0.7038,0
101,4,10000,95.12,28,0.025911,2.2054,0
101,4,10000,95.12,30,0.003336,0.3876,0
101,4,10000,95.12,39,0.014256,1.6605,0
101,4,10000,95.12,7,0.034957,2.1508,0
101,4,10000,95.12,16,0.00489,0.6407,0
101,4,10000,95.12,47,0.012722,1.0156,0
101,4,10000,95.12,12,0.0042,0.1999,0
101,4,10000,95.12,47,0.026671,3.1329,0
101,4,10000,95.12,6,0.027596,3.91,1
101,4,10000,95.12,32,0.042496,5.5831,0
101,4,10000,95.12,1,0.012992,0.9251,0
101,4,10000,95.12,21,0.009489,0.9794,0
101,4,10000,95.12,31,0.038882,2.5356,0
101,4,10000,95.12,9,0.01707,1.542,0
101,4,10000,95.12,3,0.000489,0.0264,0
101,4,10000,95.12,6,0.016475,2.0568,0
101,4,10000,95.12,34,0.015888,1.0699,0
101,4,10000,95.12,44,0.105737,6.2172,0
101,4,10000,95.12,40,0.000576,0.0601,0
101,4,10000,95.12,16,0.024422,1.303,0
101,4,10000,95.12,41,0.02218,2.4143,0
101,4,10000,95.12,42,0.009437,1.1738,0
101,4,10000,95.12,15,0.008174,0.8817,0
101,4,10000,95.12,43,0.017927,1.1897,0
101,4,10000,95.12,32,0.017637,1.5208,0
101,4,10000,95.12,8,0.020432,2.7342,0
101,4,10000,95.12,34,0.04474,4.8479,0
101,4,10000,95.12,27,0.00074,0.0828,0
101,4,10000,95.12,30,0.010659,0.9496,0
101,4,10000,95.12,26,6.5e-05,0.0044,0
101,4,10000,95.12,14,0.012971,0.762,0
101,4,10000,95.12,44,0.000984,0.086,0
101,4,10000,95.12,22,0.026617,1.9218,0
101,4,10000,95.12,26,0.040035,3.4296,0
101,4,10000,95.12,41,0.041771,3.7342,0
101,4,10000,95.12,29,0.003201,0.231,0
101,4,10000,95.12,30,0.018485,1.9338,0
101,4,10000,95.12,17,0.036842,2.6272,0
101,4,10000,95.12,35,0.025118,2.1216,0
101,4,10000,95.12,8,0.03658,2.3958,0
101,4,10000,95.12,18,0.009023,1.2508,0
101,4,10000,95.12,23,0.017666,1.842,0
101,4,10000,95.12,14,0.004896,0.5668,0
101,4,10000,95.12,23,0.073417,3.9275,0
101,4,10000,95.12,15,0.011704,1.2679,0
101,4,10000,95.12,36,0.022834,2.1828,0
101,4,10000,95.12,2,0.087052,8.1005,0
101,4,10000,95.12,22,0.056351,3.2155,0
101,4,10000,95.12,30,0.07655,5.6881,0
101,4,10000,95.12,24,0.021748,2.4087,0
101,4,10000,95.12,12,0.006628,0.809,0
101,4,10000,95.12,45,0.001324,0.1725,0
101,4,10000,95.12,12,0.013425,0.8202,0
101,4,10000,95.12,4,0.013774,1.2551,0
101,4,10000,95.12,32,0.016534,1.3706,0
101,4,10000,95.12,7,0.009654,1.2176,0
101,4,10000,95.12,4,0.021247,2.0728,0
101,4,10000,95.12,42,0.023821,2.8349,0
101,4,10000,95.12,21,0.05216,2.71,0
101,4,10000,95.12,25,0.01075,1.4828,0
101,4,10000,95.12,10,0.00496,0.6665,0
101,4,10000,95.12,38,0.010349,0.5147,0
101,4,10000,95.12,42,0.003748,0.3999,0
101,4,10000,95.12,17,0.049576,3.8654,0
101,4,10000,95.12,5,0.009388,0.7093,0
101,4,10000,95.12,35,0.027271,2.9983,0
101,4,10000,95.12,1,0.039734,2.0925,0
101,4,10000,95.12,45,0.005093,0.6491,0
101,4,10000,95.12,41,0.053191,7.562,0
101,4,10000,95.12,42,0.01489,1.6531,0
101,4,10000,95.12,4,0.008866,0.8819,0
101,4,10000,95.12,1,0.009034,0.5157,0
101,4,10000,95.12,22,0.005619,0.2891,0
101,4,10000,95.12,31,0.026907,1.5984,0
101,4,10000,95.12,4,0.002777,0.1917,0
101,4,10000,95.12,35,0.024477,3.1012,0
101,4,10000,95.12,12,0.015323,1.3538,0
101,4,10000,95.12,1,0.036448,3.6284,0
101,4,10000,95.12,17,0.035064,4.6572,0
101,4,10000,95.12,14,0.003535,0.3805,0
101,4,10000,95.12,1,0.015589,1.6597,0
101,4,10000,95.12,44,0.015583,1.2726,0
101,4,10000,95.12,6,0.00847,0.4105,0
101,4,10000,95.12,13,0.006162,0.4563,0
101,4,10000,95.12,23,0.006542,0.8184,0
101,4,10000,95.12,12,0.083338,9.9056,0
101,4,10000,95.12,39,0.016909,1.7101,0
101,4,10000,95.12,26,0.002893,0.2692,0
101,4,10000,95.12,43,0.01007,0.9173,0
101,4,10000,95.12,19,0.001507,0.1728,0
101,4,10000,95.12,17,0.004813,0.4638,0
101,4,10000,95.12,24,0.033612,4.3475,0
101,4,10000,95.12,6,0.042351,3.7125,0
101,4,10000,95.12,29,0.001491,0.1228,0
101,4,10000,95.12,13,0.04176,4.1759,0
101,4,10000,95.12,31,0.025488,2.2037,0
101,4,10000,95.12,0,0.085078,6.1973,0
101,4,10000,95.12,2,0.001479,0.2105,0
101,4,10000,95.12,0,0.000969,0.1278,0
101,4,10000,95.12,33,0.011102,0.996,0
101,4,10000,95.12,9,0.009056,1.2307,0
101,4,10000,95.12,35,0.044151,2.8904,0
101,4,10000,95.12,12,0.000547,0.0676,0
101,4,10000,95.12,6,0.101266,6.2692,0
101,4,10000,95.12,23,0.006747,0.5925,0
101,4,10000,95.12,17,0.013307,1.4125,0
101,4,10000,95.12,47,0.005005,0.7129,0
101,4,10000,95.12,20,0.026596,2.3007,0
101,4,10000,95.12,33,0.002087,0.1951,0
101,4,10000,95.12,37,0.037319,4.7692,0
101,4,10000,95.12,33,0.013132,0.9571,0
101,4,10000,95.12,28,0.010439,1.2539,0
101,4,10000,95.12,4,0.007112,0.5282,0
101,4,10000,95.12,25,0.107664,10.2775,0
101,4,10000,95.12,31,0.016124,1.6053,0
101,4,10000,95.12,14,0.002319,0.1248,0
101,4,10000,95.12,47,0.014477,1.35,0
101,4,10000,95.12,29,0.00323,0.2302,0
101,4,10000,95.12,1,0.007025,0.8687,0
101,4,10000,95.12,28,0.020692,2.4655,0
101,4,10000,95.12,36,0.019779,1.2453,0
101,4,10000,95.12,18,0.028674,2.9531,0
101,4,10000,95.12,5,0.00167,0.1161,0
101,4,10000,95.12,41,0.005342,0.4157,0
101,4,10000,95.12,19,0.01539,1.3038,0
101,4,10000,95.12,23,0.017395,2.0372,0
101,4,10000,95.12,35,0.043904,5.3439,0
101,4,10000,95.12,26,0.018423,1.5242,0
101,4,10000,95.12,29,0.003809,0.4779,0
101,4,10000,95.12,26,0.023063,3.1196,0
101,4,10000,95.12,32,0.023551,1.5774,0
101,4,10000,95.12,18,0.041131,2.6039,0
101,4,10000,95.12,34,0.012389,1.3585,0
101,4,10000,95.12,42,0.008103,0.6722,0
101,4,10000,95.12,7,0.003732,0.4431,0
101,4,10000,95.12,6,0.007085,0.4765,0
101,4,10000,95.12,11,0.00278,0.1547,0
101,4,10000,95.12,2,0.037315,2.5371,0
101,4,10000,95.12,36,0.021695,2.9321,0
101,4,10000,95.12,42,0.000967,0.1277,0
101,4,10000,95.12,47,0.03534,2.4277,0
101,4,10000,95.12,26,0.017146,0.8319,0
101,4,10000,95.12,13,0.002496,0.2816,0
101,4,10000,95.12,34,0.002262,0.2535,0
101,4,10000,95.12,34,0.001388,0.19,0
101,4,10000,95.12,13,0.012442,1.5097,0
101,4,10000,95.12,46,0.00832,0.8706,1
101,4,10000,95.12,27,0.047249,2.6026,0
101,4,10000,95.12,4,0.022351,1.3299,0
101,4,10000,95.12,44,0.010726,0.7091,0
101,4,10000,95.12,23,0.017108,1.4554,0
101,4,10000,95.12,35,0.04003,3.1229,0
101,4,10000,95.12,8,0.0332,2.2694,0
101,4,10000,95.12,39,0.003204,0.4415,0
101,4,10000,95.12,0,0.028599,3.6333,0
101,4,10000,95.12,24,0.024115,2.6044,0
101,4,10000,95.12,28,0.001538,0.1877,0
101,4,10000,95.12,24,0.002328,0.125,0
101,4,10000,95.12,7,0.020178,2.5614,0
101,4,10000,95.12,22,0.000583,0.0394,0
101,4,10000,95.12,7,0.009295,0.8002,0
101,4,10000,95.12,9,0.017669,1.2852,0
101,4,10000,95.12,4,0.033146,3.1029,0
101,4,10000,95.12,18,0.025601,2.0888,0
101,4,10000,95.12,33,0.003336,0.3833,0
101,4,10000,95.12,2,0.001909,0.2419,0
101,4,10000,95.12,36,0.02608,3.1772,0
101,4,10000,95.12,38,0.013993,1.4791,0
101,4,10000,95.12,34,0.012151,0.5849,0
101,4,10000,95.12,44,0.002382,0.2729,0
101,4,10000,95.12,37,0.042676,4.8167,0
101,4,10000,95.12,33,0.019055,1.8834,0
101,4,10000,95.12,42,0.014329,1.5138,0
101,4,10000,95.12,43,0.020432,1.4689,0
101,4,10000,95.12,29,0.017367,1.2396,0
101,4,10000,95.12,24,0.012602,1.2144,0
101,4,10000,95.12,11,0.000575,0.0425,0
101,4,10000,95.12,8,0.02459,2.7694,0
101,4,10000,95.12,20,0.089807,6.7465,0
101,4,10000,95.12,16,0.021982,1.867,0
101,4,10000,95.12,20,0.055749,6.3499,0
101,4,10000,95.12,47,0.059575,4.4194,0
101,4,10000,95.12,30,0.018985,1.3346,0
101,4,10000,95.12,45,0.007773,0.6238,0
101,4,10000,95.12,34,0.035487,4.137,0
101,4,10000,95.12,41,0.026949,3.824,0
101,4,10000,95.12,35,0.00339,0.294,0
101,4,10000,95.12,37,0.038437,3.6688,0
101,4,10000,95.12,15,0.011666,0.5914,0
101,4,10000,95.12,20,0.05611,5.7741,0
101,4,10000,95.12,9,0.018704,2.2024,0
101,4,10000,95.12,40,0.026871,3.0801,0
101,4,10000,95.12,6,0.021823,1.2411,0
101,4,10000,95.12,15,0.102928,8.8735,0
101,4,10000,95.12,7,0.065969,5.1406,0
101,4,10000,95.12,20,0.034809,4.7016,0
101,4,10000,95.12,8,0.017602,2.0871,0
101,4,10000,95.12,2,0.017951,1.1882,0
101,4,10000,95.12,45,0.020259,1.7973,0
101,4,10000,95.12,23,0.044089,4.0039,0
101,4,10000,95.12,19,0.035919,4.8188,0
101,4,10000,95.12,13,0.030946,2.4942,0
101,4,10000,95.12,47,0.006308,0.5882,0
101,4,10000,95.12,12,0.004337,0.4106,0
101,4,10000,95.12,17,0.025266,2.6786,0
101,4,10000,95.12,29,0.012519,1.5397,0
101,4,10000,95.12,45,0.00452,0.5763,0
101,4,10000,95.12,3,0.000617,0.0499,0
101,4,10000,95.12,21,0.114706,12.2423,0
101,4,10000,95.12,0,0.003298,0.1569,0
101,4,10000,95.12,9,0.031855,1.9396,0
101,4,10000,95.12,26,0.047368,2.784,0
101,4,10000,95.12,32,0.018928,2.5027,0
101,4,10000,95.12,5,0.039169,2.5353,0
101,4,10000,95.12,47,0.017753,1.2864,0
101,4,10000,95.12,14,0.002443,0.268,0
101,4,10000,95.12,41,0.010827,1.0829,0
101,4,10000,95.12,3,0.000573,0.0339,0
101,4,10000,95.12,28,0.012522,0.7024,0
101,4,10000,95.12,17,0.084275,7.8238,1
101,4,10000,95.12,4,0.006445,0.6984,0
101,4,10000,95.12,26,0.013507,1.6654,0
101,4,10000,95.12,17,0.026038,2.4229,0
101,4,10000,95.12,15,0.019495,1.3808,0
101,4,10000,95.12,46,0.042706,5.0334,0
101,4,10000,95.12,7,0.030668,2.1545,0
101,4,10000,95.12,0,0.000668,0.0614,0
101,4,10000,95.12,31,0.009716,1.223,0
101,4,10000,95.12,10,0.109067,6.1726,1
101,4,10000,95.12,22,0.026371,3.5653,0
101,4,10000,95.12,4,0.057865,4.48,0
101,4,10000,95.12,9,0.006585,0.852,0
101,4,10000,95.12,18,0.038912,2.2625,0
101,4,10000,95.12,12,0.006453,0.796,0
101,4,10000,95.12,0,0.005518,0.3421,0
101,4,10000,95.12,24,0.000286,0.0186,0
101,4,10000,95.12,42,0.006598,0.3457,0
101,4,10000,95.12,46,0.00105,0.1348,0
101,4,10000,95.12,23,0.011811,1.5382,0
101,4,10000,95.12,26,0.01895,1.254,0
101,4,10000,95.12,12,0.005354,0.3383,0
101,4,10000,95.12,9,0.007331,0.4321,0
101,4,10000,95.12,47,0.025384,2.0408,0
101,4,10000,95.12,29,0.02271,1.3793,0
101,4,10000,95.12,25,0.00053,0.0478,0
101,4,10000,95.12,1,0.040659,3.5069,0
101,4,10000,95.12,40,0.003626,0.442,0
101,4,10000,95.12,8,0.02091,2.0319,0
101,4,10000,95.12,23,0.023295,2.077,0
101,4,10000,95.12,26,0.074229,10.4351,0
101,4,10000,95.12,23,0.015495,0.9474,0
101,4,10000,95.12,40,0.003616,0.2231,0
101,4,10000,95.12,14,0.00261,0.3572,0
101,4,10000,95.12,9,0.028686,2.0162,0
101,4,10000,95.12,7,0.033045,3.9803,0
101,4,10000,95.12,38,0.03926,2.4563,0
101,4,10000,95.12,2,0.012221,1.6376,0
101,4,10000,95.12,37,0.026216,1.6728,0
101,4,10000,95.12,45,0.02122,1.1289,0
101,4,10000,95.12,11,0.001967,0.2334,0
101,4,10000,95.12,2,0.009399,1.1756,0
101,4,10000,95.12,33,0.007744,0.4475,0
101,4,10000,95.12,8,0.001243,0.0857,0
101,4,10000,95.12,6,0.022533,2.158,0
101,4,10000,95.12,0,0.00744,0.9969,0
101,4,10000,95.12,15,0.033655,3.3142,0
