deliveryPeriodIndex,advertiserCategoryIndex,realCPA,cum_cost,timeStepIndex
7.0,1.0,115.0883633892363,5542.306231783838,41.0
7.0,1.0,115.16417405143461,5552.343202518879,41.0
7.0,1.0,115.23406639949897,5562.367031646233,41.0
7.0,1.0,115.29706568610996,5572.381921130724,41.0
7.0,1.0,115.37139942756345,5582.393311862898,41.0
7.0,1.0,115.44304924591258,5592.425728892865,41.0
7.0,1.0,115.51485922702389,5602.490485812386,41.0
7.0,1.0,115.5935874460292,5612.557681446685,41.0
7.0,1.0,115.66387381068473,5622.616960651054,41.0
7.0,1.0,115.74781478860173,5632.656004825728,41.0
7.0,1.0,115.81541916713938,5642.675021970022,41.0
7.0,1.0,115.87586779206896,5652.7029561523705,41.0
7.0,1.0,115.94578189097425,5662.747384592787,41.0
7.0,1.0,116.01985427076589,5672.750000998059,41.0
7.0,1.0,116.09215220907136,5682.797094010135,41.0
7.0,1.0,116.16956541069366,5692.828874940992,41.0
7.0,1.0,116.2311841075163,5702.855591549366,41.0
7.0,1.0,116.3193995872434,5712.870660029595,41.0
7.0,1.0,116.39264723499944,5722.934067286506,41.0
7.0,1.0,116.46410289496801,5732.984138495585,41.0
7.0,1.0,116.53714459709914,5743.027697568593,41.0
7.0,1.0,116.61536183463228,5753.098061951681,41.0
7.0,1.0,116.68868692031822,5763.16450082895,41.0
7.0,1.0,116.77032168206411,5773.2457628328175,41.0
7.0,1.0,116.84126119211427,5783.269501634024,41.0
7.0,1.0,116.93000881287708,5793.3223738143415,41.0
7.0,1.0,117.01543696992508,5803.362260339565,41.0
7.0,1.0,117.09745028875955,5813.38847040036,41.0
7.0,1.0,117.1701321118052,5823.455904801817,41.0
7.0,1.0,117.25063441817304,5833.529863490584,41.0
7.0,1.0,117.3305782797701,5843.583174381964,41.0
7.0,1.0,117.40130744361144,5853.653211661527,41.0
7.0,1.0,117.47357200235602,5863.661084192136,41.0
7.0,1.0,117.55183663935733,5873.680834971738,41.0
7.0,1.0,117.62891697041618,5883.681269188348,41.0
7.0,1.0,117.69613193868382,5893.73184590511,41.0
7.0,1.0,117.76384613345435,5903.767065236021,41.0
7.0,1.0,117.84374883128694,5913.787998205217,41.0
7.0,1.0,117.90917659337833,5923.831990203233,41.0
7.0,1.0,117.99193054788205,5933.849590314346,41.0
7.0,1.0,118.06060674795657,5943.882507094166,41.0
7.0,1.0,118.13049977493382,5953.914726843635,41.0
7.0,1.0,118.20686236782387,5963.938939655765,41.0
7.0,1.0,118.2754080297398,5973.961190124329,41.0
7.0,1.0,118.34402815215103,5983.992634943197,41.0
7.0,1.0,118.40383158965672,5994.030203126089,41.0
7.0,1.0,118.43628531132872,5999.991748112195,41.0
7.0,1.0,44.64273216766718,10.046512296241824,42.0
7.0,1.0,47.65626088622558,20.08091822896727,42.0
7.0,1.0,49.48607755170819,30.150427542604678,42.0
7.0,1.0,51.23646660739986,40.15655768538273,42.0
7.0,1.0,52.60925190192419,50.185632719047156,42.0
7.0,1.0,53.79107768633708,60.27757137044148,42.0
7.0,1.0,54.835227117803726,70.33785741381865,42.0
7.0,1.0,55.636724165144585,80.38071172828255,42.0
7.0,1.0,56.33886166851897,90.39537500238424,42.0
7.0,1.0,56.99468431132712,100.39552807273559,42.0
7.0,1.0,57.65947847585372,110.46092504631206,42.0
7.0,1.0,58.359452919748094,120.49103116801635,42.0
7.0,1.0,58.97123361699185,130.52937157367947,42.0
7.0,1.0,59.54015641186013,140.53123099069683,42.0
7.0,1.0,60.08140441695654,150.53815560993755,42.0
7.0,1.0,60.58583677773582,160.58436218089807,42.0
7.0,1.0,61.021757238604835,170.6642955877225,42.0
7.0,1.0,61.46663138208879,180.70407208817522,42.0
7.0,1.0,61.79471449340571,190.72836421837394,42.0
7.0,1.0,62.11522219520274,200.76638537008765,42.0
7.0,1.0,62.4541747013776,210.81988752289595,42.0
7.0,1.0,62.7114827809689,220.82850309018988,42.0
7.0,1.0,63.016947245117954,230.89086004103078,42.0
7.0,1.0,63.25580909601617,240.91453417045514,42.0
7.0,1.0,63.531757461427,250.97567587485105,42.0
7.0,1.0,63.770344384181975,261.0194055685802,42.0
7.0,1.0,64.08221985663944,271.0748334348142,42.0
7.0,1.0,64.36184925399282,281.09941573510866,42.0
7.0,1.0,64.64615720551308,291.168004284174,42.0
7.0,1.0,64.95476832952134,301.1748429947761,42.0
7.0,1.0,65.25219161233225,311.23495289950836,42.0
7.0,1.0,65.47815842393288,321.26041392970836,42.0
7.0,1.0,65.73647984365297,331.3281807687421,42.0
7.0,1.0,65.97360934581293,341.35222773127293,42.0
7.0,1.0,66.24258460224253,351.35848842099176,42.0
7.0,1.0,66.4964220600629,361.4119677372287,42.0
7.0,1.0,66.74418585906572,371.42474019980034,42.0
7.0,1.0,66.97631380449275,381.4765852800955,42.0
7.0,1.0,67.21063664289012,391.52973837969415,42.0
7.0,1.0,67.44401302257019,401.5424773311838,42.0
7.0,1.0,67.67063273086178,411.58771532741883,42.0
7.0,1.0,67.89071336764148,421.6258517736713,42.0
7.0,1.0,68.06046760163534,431.656863425204,42.0
7.0,1.0,68.25505984413881,441.67068930632956,42.0
7.0,1.0,68.4531085707707,451.6728865082476,42.0
7.0,1.0,68.62008149532342,461.680019775141,42.0
7.0,1.0,68.78233567807642,471.735252026991,42.0
7.0,1.0,68.96188160989657,481.8052601968967,42.0
7.0,1.0,69.13078293146579,491.83387608388733,42.0
7.0,1.0,69.29422347184337,501.839020349207,42.0
7.0,1.0,69.50722290720083,511.89286188580803,42.0
7.0,1.0,69.71868460032171,521.8983995970475,42.0
7.0,1.0,69.91527057914584,531.9058561106167,42.0
7.0,1.0,70.0986261680917,541.9652091443392,42.0
7.0,1.0,70.31580055063138,552.0024210979782,42.0
7.0,1.0,70.54961712646798,562.0084927601957,42.0
7.0,1.0,70.77119067228026,572.0871931721625,42.0
7.0,1.0,70.97535130646186,582.1476360877264,42.0
7.0,1.0,71.19660221313745,592.1756687288797,42.0
7.0,1.0,71.37725679466635,602.213421499476,42.0
7.0,1.0,71.57112181818984,612.2679478438793,42.0
7.0,1.0,71.74303408556126,622.3232258182352,42.0
7.0,1.0,71.9581093183082,632.3803394269266,42.0
7.0,1.0,72.15818833393003,642.406629986343,42.0
7.0,1.0,72.37548315685893,652.4480457351237,42.0
7.0,1.0,72.56751413295831,662.4569750873808,42.0
7.0,1.0,72.74665090948322,672.5295337090492,42.0
7.0,1.0,72.93648571241997,682.5335069884634,42.0
7.0,1.0,73.09345657638039,692.5440003746834,42.0
7.0,1.0,73.2619291838025,702.5576967608127,42.0
7.0,1.0,73.45923962903204,712.6103801413017,42.0
7.0,1.0,73.64501317948812,722.664922788756,42.0
7.0,1.0,73.80569998192048,732.7353638641384,42.0
7.0,1.0,73.99612480968679,742.7811737854507,42.0
7.0,1.0,74.17515867959801,752.8160504605347,42.0
7.0,1.0,74.32710064311576,762.8256187719812,42.0
7.0,1.0,74.52390870722671,772.8334014469552,42.0
7.0,1.0,74.71966853866968,782.8788864613505,42.0
7.0,1.0,74.90449097562724,792.9606324832591,42.0
7.0,1.0,75.07934487378097,803.0103397425225,42.0
7.0,1.0,75.26373187482328,813.0194375075368,42.0
7.0,1.0,75.45273724245618,823.0867420537514,42.0
7.0,1.0,75.61704127278638,833.1346372675633,42.0
7.0,1.0,75.77735176718902,843.1812014628609,42.0
7.0,1.0,75.94877384045165,853.1846894616903,42.0
7.0,1.0,76.12237897756395,863.2206117654367,42.0
7.0,1.0,76.27848601879094,873.2516474053625,42.0
7.0,1.0,76.44537259171321,883.3261477446745,42.0
7.0,1.0,76.62447624823224,893.3634085856396,42.0
7.0,1.0,76.78798455915394,903.3890232311838,42.0
7.0,1.0,76.92489582331254,913.4532204662165,42.0
7.0,1.0,77.07725423006535,923.5112638476544,42.0
7.0,1.0,77.23889597654573,933.5619035819393,42.0
7.0,1.0,77.37890458462428,943.573577840807,42.0
7.0,1.0,77.53186883058488,953.5957179699168,42.0
7.0,1.0,77.65728710302658,963.6001345355902,42.0
7.0,1.0,77.79442415411752,973.611613035922,42.0
7.0,1.0,77.93113903277238,983.659798553989,42.0
7.0,1.0,78.0636655605075,993.7137700347654,42.0
7.0,1.0,78.1810979390697,1003.7511352106593,42.0
7.0,1.0,78.31103668385934,1013.7580445657154,42.0
7.0,1.0,78.43110938750381,1023.829845866596,42.0
7.0,1.0,78.54310941115345,1033.8859517577566,42.0
7.0,1.0,78.66134792147054,1043.891407925155,42.0
7.0,1.0,78.76804220952317,1053.9286149407217,42.0
7.0,1.0,78.88976955345511,1063.93199709797,42.0
7.0,1.0,78.98507913180983,1073.9439810609897,42.0
7.0,1.0,79.09928573513915,1083.9463372548464,42.0
7.0,1.0,79.21047201704317,1093.9793347555722,42.0
7.0,1.0,79.33686752692918,1104.0343045527725,42.0
7.0,1.0,79.45544385623603,1114.0511252172776,42.0
7.0,1.0,79.56808657330238,1124.1280731494383,42.0
7.0,1.0,79.69315942024959,1134.183900082935,42.0
7.0,1.0,79.82596802572479,1144.2491435438694,42.0
7.0,1.0,79.94865643112392,1154.2998830562506,42.0
7.0,1.0,80.09056324743551,1164.3414130876265,42.0
7.0,1.0,80.23432901346315,1174.3418976501778,42.0
7.0,1.0,80.36615103174626,1184.3882770193923,42.0
7.0,1.0,80.49624967213619,1194.4119373999113,42.0
7.0,1.0,80.62116885429324,1204.4701236095516,42.0
7.0,1.0,80.73271986190636,1214.495755032359,42.0
7.0,1.0,80.8675813945852,1224.5365697012305,42.0
7.0,1.0,81.00418009289412,1234.571663021523,42.0
7.0,1.0,81.1242624464938,1244.6383237960142,42.0
7.0,1.0,81.25443526650763,1254.6534123139106,42.0
7.0,1.0,81.36792284953133,1264.7007664698674,42.0
7.0,1.0,81.5060887566237,1274.7689795254169,42.0
7.0,1.0,81.63621061440556,1284.8070582298717,42.0
7.0,1.0,81.75466697669826,1294.8251101107826,42.0
7.0,1.0,81.8861191499842,1304.8975245907268,42.0
7.0,1.0,81.98694073088973,1314.9533154191865,42.0
7.0,1.0,82.09818440651507,1324.9575217072374,42.0
7.0,1.0,82.20540763128463,1335.0042805459902,42.0
7.0,1.0,82.32527368226539,1345.0220571361187,42.0
7.0,1.0,82.41864773442717,1355.057033721261,42.0
7.0,1.0,82.52003600094014,1365.0865211341186,42.0
7.0,1.0,82.62443221001217,1375.1395517126412,42.0
7.0,1.0,82.74366147029774,1385.1840334484616,42.0
7.0,1.0,82.85411500852526,1395.2129560145443,42.0
7.0,1.0,82.96100829493331,1405.2592993175629,42.0
7.0,1.0,83.07455023995061,1415.295278627405,42.0
7.0,1.0,83.19631747956086,1425.3135432380536,42.0
7.0,1.0,83.33002962628164,1435.3402528336164,42.0
7.0,1.0,83.45779604447448,1445.396908724897,42.0
7.0,1.0,83.57266158524398,1455.4160808074696,42.0
7.0,1.0,83.70104056618429,1465.47622466909,42.0
7.0,1.0,83.84913587962974,1475.4929394525132,42.0
7.0,1.0,83.95876785083992,1485.4988063646065,42.0
7.0,1.0,84.09713779317566,1495.5251210567014,42.0
7.0,1.0,84.22698424931411,1505.5899839214949,42.0
7.0,1.0,84.36203748320231,1515.6424026704026,42.0
7.0,1.0,84.50409808357269,1525.7051554507689,42.0
7.0,1.0,84.64600778990699,1535.7067357119365,42.0
7.0,1.0,84.7872908285167,1545.7603803066118,42.0
7.0,1.0,84.91096777822872,1555.8257306780376,42.0
7.0,1.0,85.03566478625018,1565.8483076553903,42.0
7.0,1.0,85.15818289094051,1575.8742214641798,42.0
7.0,1.0,85.2715224559544,1585.88571881622,42.0
7.0,1.0,85.37925702312359,1595.965429064301,42.0
7.0,1.0,85.49458227404291,1605.9935074824434,42.0
7.0,1.0,85.62562038601925,1616.0480122640854,42.0
7.0,1.0,85.74329051820293,1626.0849857875019,42.0
7.0,1.0,85.85841489956486,1636.1691793776695,42.0
7.0,1.0,85.98109164616218,1646.2024439388254,42.0
7.0,1.0,86.10947418632831,1656.2086994888691,42.0
7.0,1.0,86.2421599509756,1666.2104516455604,42.0
7.0,1.0,86.35982602795445,1676.2425509286331,42.0
7.0,1.0,86.47347297932394,1686.2646593756808,42.0
7.0,1.0,86.58789336594482,1696.2914416889396,42.0
7.0,1.0,86.67771536456934,1706.3113133612412,42.0
7.0,1.0,86.77780920578195,1716.36406662825,42.0
7.0,1.0,86.89313646724158,1726.4083218655614,42.0
7.0,1.0,87.00563530036825,1736.4742490701635,42.0
7.0,1.0,87.10494666467312,1746.4800647414365,42.0
7.0,1.0,87.20455388613173,1756.5225911781547,42.0
7.0,1.0,87.30912056950213,1766.5816917987026,42.0
7.0,1.0,87.41464872334126,1776.6281709605148,42.0
7.0,1.0,87.51839311675616,1786.69476290014,42.0
7.0,1.0,87.62862282667452,1796.7033425321363,42.0
7.0,1.0,87.74239128696576,1806.7183542635444,42.0
7.0,1.0,87.85752057137927,1816.743131463407,42.0
7.0,1.0,87.96108509321127,1826.7976404744966,42.0
7.0,1.0,88.04920323434762,1836.8159021305637,42.0
7.0,1.0,88.15020083906929,1846.8486771633998,42.0
7.0,1.0,88.26133135487899,1856.8518656446638,42.0
7.0,1.0,88.36445535073054,1866.9091025031598,42.0
7.0,1.0,88.4862686774371,1876.9146313464564,42.0
7.0,1.0,88.60992675468731,1886.9168730781626,42.0
7.0,1.0,88.72330481067932,1897.003959664203,42.0
7.0,1.0,88.84717460363893,1907.0164949948949,42.0
7.0,1.0,88.93588722893973,1917.018663754792,42.0
7.0,1.0,89.05606733474005,1927.0785873206175,42.0
7.0,1.0,89.17227280583587,1937.1355520923526,42.0
7.0,1.0,89.27649123936682,1947.1435942019195,42.0
7.0,1.0,89.37307801568198,1957.166884376908,42.0
7.0,1.0,89.4704723782324,1967.1705620290281,42.0
7.0,1.0,89.57847300737555,1977.1878928949711,42.0
7.0,1.0,89.67819959502792,1987.2115244921004,42.0
7.0,1.0,89.7866127919084,1997.2334575322404,42.0
7.0,1.0,89.8972427469114,2007.2845553489901,42.0
7.0,1.0,89.99173112580313,2017.351204101042,42.0
7.0,1.0,90.10020599554882,2027.3610629913892,42.0
7.0,1.0,90.19572260421295,2037.3622831108046,42.0
7.0,1.0,90.29250014485017,2047.3712864751722,42.0
7.0,1.0,90.41432304753661,2057.3910851488363,42.0
7.0,1.0,90.51421872944584,2067.4419385397064,42.0
7.0,1.0,90.62103298655299,2077.4844661878283,42.0
7.0,1.0,90.73909713736748,2087.501914945035,42.0
7.0,1.0,90.8398191355606,2097.537305182408,42.0
7.0,1.0,90.96037329845542,2107.597179109109,42.0
7.0,1.0,91.06483750985144,2117.649779255079,42.0
7.0,1.0,91.18448170153356,2127.737622951117,42.0
7.0,1.0,91.30579741624491,2137.7795353843135,42.0
7.0,1.0,91.39989442045518,2147.8220225317086,42.0
7.0,1.0,91.51596593846025,2157.8366647200205,42.0
7.0,1.0,91.6243021329974,2167.8935862032495,42.0
7.0,1.0,91.74708903450252,2177.9298046469435,42.0
7.0,1.0,91.86701915863269,2187.942053952174,42.0
7.0,1.0,91.97864922497816,2198.0274519477516,42.0
7.0,1.0,92.08363611558097,2208.06280499553,42.0
7.0,1.0,92.18071957830828,2218.081050462121,42.0
7.0,1.0,92.28315291925449,2228.162605428411,42.0
7.0,1.0,92.3849969413158,2238.1979646143122,42.0
7.0,1.0,92.49387931784547,2248.235247550599,42.0
7.0,1.0,92.60601897557234,2258.296875272646,42.0
7.0,1.0,92.70436349007238,2268.3773277594205,42.0
7.0,1.0,92.80980182790698,2278.413187159113,42.0
7.0,1.0,92.9205646144095,2288.462735126966,42.0
7.0,1.0,93.0237260293524,2298.5148979602586,42.0
7.0,1.0,93.13391298600631,2308.520462094375,42.0
7.0,1.0,93.2428806296312,2318.5246154381066,42.0
7.0,1.0,93.37523449269631,2328.5469137882283,42.0
7.0,1.0,93.47944743589062,2338.6158698472586,42.0
7.0,1.0,93.58475874233193,2348.6740864636795,42.0
7.0,1.0,93.69788025470358,2358.7392227632904,42.0
7.0,1.0,93.81574220423303,2368.7934097753773,42.0
7.0,1.0,93.92005762322931,2378.862259732204,42.0
7.0,1.0,94.03243117637663,2388.93106328097,42.0
7.0,1.0,94.14414922966075,2398.94070864956,42.0
7.0,1.0,94.23531022403236,2409.007512869513,42.0
7.0,1.0,94.3336983768965,2419.016832735778,42.0
7.0,1.0,94.43131051260946,2429.0294721173354,42.0
7.0,1.0,94.52744322209051,2439.0776156702186,42.0
7.0,1.0,94.6249829454899,2449.149048804735,42.0
7.0,1.0,94.71475347423971,2459.179317414104,42.0
7.0,1.0,94.80816493058572,2469.19858304159,42.0
7.0,1.0,94.91991162988096,2479.209271060619,42.0
7.0,1.0,95.02766788469756,2489.278769156609,42.0
7.0,1.0,95.13459662757909,2499.3782003244874,42.0
7.0,1.0,95.22191783373525,2509.3878245069,42.0
7.0,1.0,95.33040643570321,2519.4531642267716,42.0
7.0,1.0,95.42256032443701,2529.4597841561863,42.0
7.0,1.0,95.51116612329163,2539.5067582062547,42.0
7.0,1.0,95.60195803334355,2549.534781675791,42.0
7.0,1.0,95.69558163855064,2559.611702073429,42.0
7.0,1.0,95.79773812383509,2569.6494035869036,42.0
7.0,1.0,95.91027211522842,2579.6821743333944,42.0
7.0,1.0,96.02278652005643,2589.7603848965164,42.0
7.0,1.0,96.1214843365936,2599.8126726780847,42.0
7.0,1.0,96.2151191263718,2609.863230967927,42.0
7.0,1.0,96.31113457087248,2619.9407200032874,42.0
7.0,1.0,96.40298755913457,2629.945980545613,42.0
7.0,1.0,96.50211422209203,2639.9639371140784,42.0
7.0,1.0,96.60016773337657,2650.01923263662,42.0
7.0,1.0,96.70643325244977,2660.042978930276,42.0
7.0,1.0,96.80180685459761,2670.0728280851877,42.0
7.0,1.0,96.9017767347999,2680.082742423767,42.0
7.0,1.0,96.9972469450532,2690.1555869604845,42.0
7.0,1.0,97.08275647683806,2700.196601692563,42.0
7.0,1.0,97.18738274592145,2710.2349806860334,42.0
7.0,1.0,97.29756148977984,2720.2619827298613,42.0
7.0,1.0,97.4084889024433,2730.3054171778836,42.0
7.0,1.0,97.47993141667546,2740.361514132149,42.0
7.0,1.0,97.56636518218734,2750.3808789258505,42.0
7.0,1.0,97.65623956640813,2760.419923075774,42.0
7.0,1.0,97.75221404408612,2770.4878319384984,42.0
7.0,1.0,97.84006561429008,2780.4907232319006,42.0
7.0,1.0,97.93047365184786,2790.508543724971,42.0
7.0,1.0,98.03387613717304,2800.5320827150254,42.0
7.0,1.0,98.13050899985973,2810.5802578466128,42.0
7.0,1.0,98.23365599397836,2820.5861145046074,42.0
7.0,1.0,98.31814473273619,2830.6192312246108,42.0
7.0,1.0,98.40367539885247,2840.656982160868,42.0
7.0,1.0,98.50116447759787,2850.6953263017103,42.0
7.0,1.0,98.6015164626808,2860.7269771155743,42.0
7.0,1.0,98.67715885292895,2870.7793351587816,42.0
7.0,1.0,98.76532865309126,2880.873075089883,42.0
7.0,1.0,98.85798999010586,2890.9266097175,42.0
7.0,1.0,98.94426711402681,2900.9716282537042,42.0
7.0,1.0,99.03649842465742,2911.0433808594394,42.0
7.0,1.0,99.11223185054652,2921.0546457753603,42.0
7.0,1.0,99.20505188822582,2931.0857689290297,42.0
7.0,1.0,99.30687695721787,2941.113574916872,42.0
7.0,1.0,99.40156396392025,2951.132186111088,42.0
7.0,1.0,99.49532344323322,2961.186198781825,42.0
7.0,1.0,99.59374431384711,2971.201426699768,42.0
7.0,1.0,99.68002492023665,2981.2305676555748,42.0
7.0,1.0,99.76256681586796,2991.285312479357,42.0
7.0,1.0,99.85430663271622,3001.332840812017,42.0
7.0,1.0,99.94671380118353,3011.350017475484,42.0
7.0,1.0,100.03185841289053,3021.3921923103694,42.0
7.0,1.0,100.10855001262135,3031.409097452483,42.0
7.0,1.0,100.19561172115428,3041.477190564108,42.0
7.0,1.0,100.27480035456048,3051.5622016234934,42.0
7.0,1.0,100.35746281198224,3061.6445770812797,42.0
7.0,1.0,100.4645317720712,3071.6645886123306,42.0
7.0,1.0,100.54935300095367,3081.6852051312762,42.0
7.0,1.0,100.64279843051405,3091.7339776970152,42.0
7.0,1.0,100.73190012656335,3101.797369905197,42.0
7.0,1.0,100.81268133225004,3111.869776285587,42.0
7.0,1.0,100.924152605109,3121.9377286202516,42.0
7.0,1.0,101.0107326104202,3131.998033261228,42.0
7.0,1.0,101.10958337239438,3142.03687837164,42.0
7.0,1.0,101.20353533820378,3152.063311625582,42.0
7.0,1.0,101.30181278166356,3162.0847152598,42.0
7.0,1.0,101.39306370709056,3172.105225760901,42.0
7.0,1.0,101.48611949812948,3182.1206255380803,42.0
7.0,1.0,101.59394206385097,3192.141255813772,42.0
7.0,1.0,101.67890574915108,3202.1472607022974,42.0
7.0,1.0,101.76435134384735,3212.2203403860826,42.0
7.0,1.0,101.85425028114058,3222.222940680485,42.0
7.0,1.0,101.95318365789684,3232.2266218054624,42.0
7.0,1.0,102.0363661922384,3242.2647317314763,42.0
7.0,1.0,102.12004831270559,3252.3144651411185,42.0
7.0,1.0,102.21747821748177,3262.3307690030506,42.0
7.0,1.0,102.31018158784678,3272.402139546263,42.0
7.0,1.0,102.41806968628829,3282.480294886228,42.0
7.0,1.0,102.52268747060879,3292.5246322262997,42.0
7.0,1.0,102.61813495053362,3302.596964802329,42.0
7.0,1.0,102.706072461902,3312.6582201396154,42.0
7.0,1.0,102.78486889000462,3322.6906545027905,42.0
7.0,1.0,102.87019520503534,3332.7358626073196,42.0
7.0,1.0,102.96224696139946,3342.7799942152906,42.0
7.0,1.0,103.03522344839757,3352.8222666014194,42.0
7.0,1.0,103.14024999987623,3362.8535484108124,42.0
7.0,1.0,103.23157822234307,3372.9434705698563,42.0
7.0,1.0,103.33273162008281,3383.013605060343,42.0
7.0,1.0,103.42525784903586,3393.1014077753657,42.0
7.0,1.0,103.51457654062959,3403.119859686468,42.0
7.0,1.0,103.59513118263975,3413.1317882186195,42.0
7.0,1.0,103.68412029434256,3423.1717648401523,42.0
7.0,1.0,103.76437552271926,3433.177650739733,42.0
7.0,1.0,103.8410528279598,3443.241212568616,42.0
7.0,1.0,103.94030673426433,3453.305159280649,42.0
7.0,1.0,104.03110193167763,3463.3280618248778,42.0
7.0,1.0,104.12267966451269,3473.3735043753727,42.0
7.0,1.0,104.21186866493281,3483.4126942178505,42.0
7.0,1.0,104.2910019101489,3493.4912295964077,42.0
7.0,1.0,104.37318548864053,3503.562886187951,42.0
7.0,1.0,104.45242354707187,3513.635553015209,42.0
7.0,1.0,104.52786893040371,3523.6740707258723,42.0
7.0,1.0,104.60951218611429,3533.687825520689,42.0
7.0,1.0,104.69718072307101,3543.761281758151,42.0
7.0,1.0,104.78570085376577,3553.7688019245793,42.0
7.0,1.0,104.86688030150839,3563.7846824117546,42.0
7.0,1.0,104.95161456370118,3573.843850584148,42.0
7.0,1.0,105.03723131689244,3583.8997282516243,42.0
7.0,1.0,105.12378228786696,3593.9202120314885,42.0
7.0,1.0,105.21497168446564,3604.0073713055144,42.0
7.0,1.0,105.31070787457307,3614.048242165982,42.0
7.0,1.0,105.40105753296409,3624.053260118136,42.0
7.0,1.0,105.49760116639789,3634.0660004927367,42.0
7.0,1.0,105.59555174816609,3644.09286988006,42.0
7.0,1.0,105.68773000632713,3654.1551232780503,42.0
7.0,1.0,105.76824842819762,3664.2417059586214,42.0
7.0,1.0,105.87252876214681,3674.3382768544034,42.0
7.0,1.0,105.96869215303884,3684.35133343133,42.0
7.0,1.0,106.05514909213551,3694.421412273639,42.0
7.0,1.0,106.15740508039988,3704.440038546263,42.0
7.0,1.0,106.25166985870274,3714.440688912103,42.0
7.0,1.0,106.34567964405656,3724.515943578657,42.0
7.0,1.0,106.42464678938657,3734.57959531567,42.0
7.0,1.0,106.50947412079427,3744.6553284677034,42.0
7.0,1.0,106.58736401892487,3754.6914442649168,42.0
7.0,1.0,106.67349065514051,3764.733601242185,42.0
7.0,1.0,106.77876096876231,3774.8072953217543,42.0
7.0,1.0,106.89775634204153,3784.8640155500625,42.0
7.0,1.0,106.98844978288548,3794.9114265521107,42.0
7.0,1.0,107.07391034228615,3804.960372272999,42.0
7.0,1.0,107.17184588976647,3814.9915281700723,42.0
7.0,1.0,107.266252168593,3825.0706576546363,42.0
7.0,1.0,107.35758291887652,3835.0793712827854,42.0
7.0,1.0,107.47061278635633,3845.1206351682504,42.0
7.0,1.0,107.55416828552953,3855.165817290337,42.0
7.0,1.0,107.63466374162468,3865.186022181119,42.0
7.0,1.0,107.73316095785945,3875.2401488038668,42.0
7.0,1.0,107.81362957726817,3885.2586146392687,42.0
7.0,1.0,107.92010856123774,3895.2999771051977,42.0
7.0,1.0,108.0187364032743,3905.4109033922296,42.0
7.0,1.0,108.10926917488776,3915.431366016427,42.0
7.0,1.0,108.21823575792133,3925.5147050159317,42.0
7.0,1.0,108.31909100750958,3935.52557599901,42.0
7.0,1.0,108.41522286097275,3945.626866332348,42.0
7.0,1.0,108.52387382914189,3955.7164542264886,42.0
7.0,1.0,108.62148738073077,3965.8054404279806,42.0
7.0,1.0,108.71573046720286,3975.8112634943154,42.0
7.0,1.0,108.81018744730532,3985.8553954348563,42.0
7.0,1.0,108.90372351447182,3995.857435986051,42.0
7.0,1.0,108.98934777760653,4005.908310489326,42.0
7.0,1.0,109.08766979836898,4015.9863135445444,42.0
7.0,1.0,109.19913793711439,4026.000791756264,42.0
7.0,1.0,109.29026402790355,4036.0041834831536,42.0
7.0,1.0,109.37504318516532,4046.031610224315,42.0
7.0,1.0,109.47699105873299,4056.090613903509,42.0
7.0,1.0,109.58641045195682,4066.101149984872,42.0
7.0,1.0,109.66468707055738,4076.12130671451,42.0
7.0,1.0,109.76391455279322,4086.1366530141872,42.0
7.0,1.0,109.86984764242123,4096.201942249836,42.0
7.0,1.0,109.9684116299132,4106.212211196817,42.0
7.0,1.0,110.06528462668115,4116.240800575343,42.0
7.0,1.0,110.16450837835116,4126.247030200233,42.0
7.0,1.0,110.2639698321285,4136.309794923615,42.0
7.0,1.0,110.36554005843058,4146.3507855827875,42.0
7.0,1.0,110.45795930024394,4156.379734971262,42.0
7.0,1.0,110.54997536482124,4166.430481815237,42.0
7.0,1.0,110.66003249808354,4176.489930781221,42.0
7.0,1.0,110.75992984739867,4186.496621578241,42.0
7.0,1.0,110.85395962412701,4196.521039185414,42.0
7.0,1.0,110.95424072299713,4206.5540412240225,42.0
7.0,1.0,111.04596703120721,4216.573061691747,42.0
7.0,1.0,111.15162360341226,4226.587684772806,42.0
7.0,1.0,111.26847246711502,4236.608544644073,42.0
7.0,1.0,111.3530429703713,4246.684003781958,42.0
7.0,1.0,111.45797776219074,4256.760497978064,42.0
7.0,1.0,111.55434903661696,4266.813227254624,42.0
7.0,1.0,111.65179927294395,4276.850134693169,42.0
7.0,1.0,111.74764796765429,4286.852397374876,42.0
7.0,1.0,111.84401053944241,4296.8932565898385,42.0
7.0,1.0,111.94564899237713,4306.954397607102,42.0
7.0,1.0,112.04750067299759,4317.031821451637,42.0
7.0,1.0,112.15054260559646,4327.034065630631,42.0
7.0,1.0,112.23761333221522,4337.064694226203,42.0
7.0,1.0,112.34155825937991,4347.074606863639,42.0
7.0,1.0,112.43434579518309,4357.096922985786,42.0
7.0,1.0,112.53633806186681,4367.148891980368,42.0
7.0,1.0,112.62728935408649,4377.179456889206,42.0
7.0,1.0,112.72267403913405,4387.2245549686495,42.0
7.0,1.0,112.82248701392528,4397.291970537084,42.0
7.0,1.0,112.91649479322183,4407.292212784699,42.0
7.0,1.0,113.0226564413914,4417.294141399278,42.0
7.0,1.0,113.11486658540538,4427.311758767256,42.0
7.0,1.0,113.20560635886109,4437.346755641167,42.0
7.0,1.0,113.30737696170259,4447.360722039474,42.0
7.0,1.0,113.40919703614446,4457.408305398941,42.0
